Site,Instagram,Seguidores,Data
racheljoias.com.br,racheljoiasoficial,7412,18:44:00
gifthouse.com.br,ERROR_INSTAGRAM,-1,18:44:21
b2beek.com.br,beekbr,2057,18:44:28
lojainoxbrito.com.br,ERROR_INSTAGRAM,-1,18:44:49
laspeziaweb.com.br,laspeziabolsas,139000,18:44:57
biona.com.br,oxfordporcelanas,-1,18:45:14
liminhadoce.com.br,liminhadoce,15000,18:45:37
lojinhadabeleza.com.br,lojinhabeleza,1688,18:46:00
kellernautica.com.br,marina_da_conga,5240,18:46:23
seletobrindes.com.br,seletobrindes,3017,18:46:45
moto-joias.com.br,motojoias,1765,18:47:08
artprintpapelaria.com.br,ERROR_DOMAIN,-1,18:47:29
lafaconbrasil.com.br,lafacon,36000,18:47:37
lojadosoculos.com.br,lojadosoculosoficial,-1,18:47:59
toledohorse.com.br,ERROR_INSTAGRAM,-1,18:48:21
baboobee.com.br,lojababoobee,3157,18:48:29
pneudrive.com.br,pneudrive_oficial,10000,18:48:51
snfsuplementos.com.br,snfsuplementos,23000,18:49:15
geotrackconsultoria.com.br,geotrackconsultoria,1066,18:49:38
zilocchi-loja.com.br,ERROR_INSTAGRAM,-1,18:50:00
shoplegourmet.com.br,ERROR_DOMAIN,-1,18:50:06
leandromotos.com.br,ERROR_INSTAGRAM,-1,18:50:12
higibeauty.com.br,higibeauty,1819,18:50:17
endurancesp.com.br,endurance.sp,3316,18:50:40
ateliecladeluca.com.br,ateliecladeluca,259000,18:51:04
revestimentta.com.br,revestimentta,22000,18:51:33
colorleds.com.br,ERROR_DOMAIN,-1,18:51:53
lojalhd.com.br,lhd_perfis,7031,18:52:01
rendicolla.com.br,rendicolla,33000,18:52:19
raffinerie.com.br,raffinerie,11000,18:52:42
oukeystore.com.br,oukey.digital,141,18:53:05
highstil.com.br,ERROR_INSTAGRAM,-1,18:53:21
metiefotografia.com.br,metiefotografia,456,18:53:29
sebastiaocamargo.com.br,@instituto_odespertar,-1,18:53:51
ateliedosom.com.br,ateliedosom,991,18:54:14
bcccartuchos.com.br,bcccartuchos,781,18:54:37
rockshirts.com.br,rockshirts.online,0,18:55:00
livrariamontfort.com.br,ERROR_INSTAGRAM,-1,18:55:21
cosmobelmoveis.com.br,cosmobelmoveis,1628,18:55:28
atacadaodastintas.com.br,atacadaodastintas,11000,18:55:49
hiperdistribuidora.com.br,ERROR_INSTAGRAM,-1,18:56:10
malhasetramas.com.br,malhasetramas,1682,18:56:18
t-mutts.com.br,usetmutts,28000,18:56:41
tulipaloja.com.br,ERROR,-1,18:57:06
avantebh.com.br,avantejtr,1639,18:57:14
snapembalagens.com.br,ERROR,-1,18:57:39
apiarioencantodaserra.com.br,apiarioencantodaserra,626,18:57:47
divinacarne.com.br,ERROR_INSTAGRAM,-1,18:58:04
condablio.com.br,condablio,126000,18:58:12
bigimportados.com.br,ERROR_INSTAGRAM,-1,18:58:33
wynnsbrasil.com.br,ERROR_INSTAGRAM,-1,18:58:39
redesparaesporte.com.br,redesport.com.br,725,18:58:47
infografpack.com.br,infografpack,213,18:59:09
casaexpressa.com.br,casaexpressa,1316,18:59:32
imperiodosequipamentos.com.br,lojaimperiodosequipamentos,316,18:59:58
tonamodaimports.com.br,tonamodaimports,18000,19:00:21
jeanjoluvierluthieria.com.br,joluvier,862,19:00:39
santocabide.com.br,ERROR,-1,19:01:04
giobernardes.com.br,giobernardes,63000,19:01:12
ligiakogosdermocosmeticos.com.br,ligiakogosdermocosmeticos,11000,19:01:36
nakagym.com.br,nakagym.oficial,13000,19:01:58
editoravinde.com.br,editoravinde,20000,19:02:16
macacoblindado.com.br,macacoblindado,59000,19:02:39
oxigeniogames.com.br,oxigeniogames,-1,19:03:01
vinhossp.com.br,ERROR_DOMAIN,-1,19:03:22
terionstore.com.br,ERROR_INSTAGRAM,-1,19:03:28
lojachoix.com.br,ERROR_DOMAIN,-1,19:03:29
construirvilaolimpia.com.br,construirvilaolimpia,4739,19:03:37
mothelucci.com.br,ERROR,-1,19:04:02
fernandasollito.com.br,fernandasollito,25000,19:04:12
grifithjoalheiros.com.br,grifithjoalheiros,13000,19:04:35
centraldodiabetico.com.br,ERROR_INSTAGRAM,-1,19:04:56
belezanacional.com.br,ERROR,-1,19:05:06
brimports.net.br,br_imports_brasil,615,19:05:13
carloslivraria.com.br,carloslivraria,5419,19:05:38
betelpublicacoes.com.br,betelpublicacoes,1067,19:06:01
mkmsports.com.br,ERROR_INSTAGRAM,-1,19:06:22
ceuestrelado.com.br,ceuestrelado,126000,19:06:30
comprashop.com.br,ERROR_INSTAGRAM,-1,19:06:51
globalanca.com.br,ERROR_INSTAGRAM,-1,19:06:58
fptuningstore.com.br,ERROR_INSTAGRAM,-1,19:07:04
shoplaser.com.br,shoplaser_store,3004,19:07:12
aquamarineacessorios.com.br,ERROR_DOMAIN,-1,19:07:33
hectoralbertazzi.com.br,hectoralbertazzi,79000,19:07:42
goldenartes.com.br,goldenartes,0,19:08:04
easyflores.com.br,floresta.online,179,19:08:26
illuminareiluminacao.com.br,illuminare.ilumincao,-1,19:08:48
lojapierreverger.org.br,fundacaopierreverger,12000,19:09:11
olhamaria.com.br,ERROR_DOMAIN,-1,19:09:32
vistarock.com.br,loja.vistarock,11000,19:09:40
viphospitalar.com.br,viphospitalar,533,19:09:59
westuff.com.br,mundodawe,-1,19:10:21
hipermidiainformatica.com.br,hipermidiainformatica,12000,19:10:46
temperoapimentado.com.br,temperoapimentado,33000,19:11:10
bureauchamonix.com.br,bureauchamonix,1392,19:11:32
viaaromaloja.com.br,viaaromaoficial,154000,19:11:55
artespelho.com.br,ERROR_DOMAIN,-1,19:12:15
carteirasuniversitarias.com.br,ERROR_INSTAGRAM,-1,19:12:21
rallysomstore.com.br,ERROR_INSTAGRAM,-1,19:12:27
megasport.com.br,ERROR,-1,19:12:28
siriusprodutosnaturais.com.br,siriusprodutosnaturais,-1,19:12:34
lojafalctol.com.br,ERROR,-1,19:12:59
comercialpennafirme.com.br,pennafirmeloja,6355,19:13:07
lojavipp.com.br,lojavipp,120000,19:13:29
kasicosmeticos.com.br,@kasicosmeticos,-1,19:13:53
biancosuits.com.br,biancosuits,2999,19:14:16
ebrstore.com.br,ebrstore,9623,19:14:39
climabrisaudi.com.br,climabrisaudi,288,19:15:03
musicamix.com.br,musica.mixpr,15000,19:15:26
lazzilimp.com.br,ERROR,-1,19:15:51
vaidadestore.com.br,@vaidade_store,-1,19:15:59
upbooks.com.br,upbooks,12000,19:16:22
bioshopping.com.br,ERROR_INSTAGRAM,-1,19:16:44
abcmotopecas.com.br,abcmotopecas,7,19:16:51
oculosferrovia.com.br,ferroviaeyewear,148000,19:17:15
casalindars.com.br,casalindars_,4266,19:17:38
jmjmotos.com.br,ERROR_INSTAGRAM,-1,19:17:59
bivikjeans.com.br,bivikjeans,99000,19:18:03
lojafrancabrasil.com.br,lojafrancabrasil,23000,19:18:25
delukenmodaintima.com.br,deluken,28000,19:18:48
mmndesign.com.br,mmndesign_,6875,19:19:11
lojaswessel.com.br,lojaswessel,7471,19:19:38
vialasernet.com.br,ERROR_INSTAGRAM,-1,19:19:55
closeteria.com.br,ERROR_DOMAIN,-1,19:20:01
amettista.com.br,amet.tista,729,19:20:09
lojas2001.com.br,lojas2001,66000,19:20:33
ajmateriaiseletricos.com.br,ajmateriaiseletricos,1123,19:20:56
lojaohh.com.br,lojaohh,142,19:21:19
lojafita.com.br,lojafita,37000,19:21:44
alphasuplemento.com.br,ERROR_INSTAGRAM,-1,19:22:00
fchic.com.br,fchicoficial,47000,19:22:09
balishoes.com.br,loja_balihai,45000,19:22:33
aladimdecor.com.br,aladimdecoracoes,7963,19:22:56
autopecascomp.com.br,compautopecas,5035,19:23:20
casadaspedraspisos.com.br,ERROR_INSTAGRAM,-1,19:23:41
jofogo.com.br,jofogolojas,5400,19:23:50
lovestoremakeup.com.br,lovestoremakeup,177000,19:24:14
ukulelebrasil.com.br,tocaukulele,23000,19:24:33
hgjoias.com.br,hgjoiasoficial,8002,19:24:56
construcasabordignon.com.br,construcasa.bordignon,7991,19:25:15
ateliebaoba.com.br,ateliebaoba.pitucos,85000,19:25:38
menacessorios.com.br,menacessorios,-1,19:26:00
rioinbox.com.br,rio_in_box,882,19:26:23
globuseditoraelivraria.com.br,ERROR,-1,19:26:48
sapatos24horas.com.br,ERROR_INSTAGRAM,-1,19:26:54
mms-shop.com.br,mmsshoploja,-1,19:27:01
kipeliculas.com.br,ERROR,-1,19:27:26
pontodigitalinfo.com.br,pontodigitalinfo,2261,19:27:34
beleza10.com.br,beleza10oficial,31000,19:27:57
cademeupresente.com.br,cadempresente,423,19:28:20
connecbrasil.com.br,adsantoseditora_oficial,4093,19:28:43
casadaretifica.com.br,casadaretifica,10000,19:29:06
merciwithlove.com.br,merciwithlove,181000,19:29:28
lifehardsports.com.br,lifehardsports,14000,19:29:51
veridianaquirino.com.br,veridianaquirinosemijoias,79000,19:30:14
mobay.com.br,mobaybrasil,14000,19:30:38
portalcolecionaveis.com.br,portalcolecionaveis,10000,19:31:00
dlembrancinhas.com.br,ERROR_INSTAGRAM,-1,19:31:22
motoside.com.br,lojamotoside,1065,19:31:30
xcobikes.com.br,xco.bikes,-1,19:31:53
ibelieveingoodpeople.com.br,arcah,27000,19:32:17
mimosbordados.com.br,mimosbordadosbh,618,19:32:39
bemembalar.com.br,bemembalar,2536,19:33:02
edicoesdejaneiro.com.br,ERROR_INSTAGRAM,-1,19:33:28
prowaynutri.com.br,prowaynutri,9801,19:33:36
lojamiadoselatidos.com.br,cmiadoselatidos,25000,19:33:58
lubrificanteintimo.com.br,ERROR_INSTAGRAM,-1,19:34:20
fantazziasexshop.com.br,ERROR,-1,19:34:30
lojabuzinari.com.br,lojabuzinari,18000,19:34:38
spacoxis.com.br,spacoxis,17000,19:34:56
julianoinformatica.com.br,julianoinformaticaoficial,646,19:35:20
lojamultikids.com.br,multikids,84000,19:35:42
originallisaromas.com.br,originallisaromas,-1,19:36:04
lojasdopedro.com.br,lojasdopedro,757,19:36:27
casaraodaspeliculas.com.br,casaraodaspeliculas,6786,19:36:49
pedalera.com.br,lojapedalera,1674,19:37:12
elianaschussel.com.br,elianaschussel,-1,19:37:34
biacosmeticos.com.br,ERROR_DOMAIN,-1,19:37:56
atelierluguerra.com.br,atelierluguerra,12000,19:38:03
lojacasadosfiltros.com.br,casadosfiltros1967,4533,19:38:26
artvinho.com.br,ERROR_DOMAIN,-1,19:38:47
malucosportrip.com.br,MalucosPorTrip,8990,19:38:55
cassianoperuzzo.com.br,cassianoperuzzo,2230,19:39:18
tudobig.com.br,tudobig,10000,19:39:36
authen.com.br,authenbrasil,139000,19:39:58
aleaatelier.com.br,Aleaatelier,3102,19:40:21
newbeach.com.br,altogiro,-1,19:40:42
herculesgames.com.br,hercules_games,48000,19:41:05
lojaemporiostore.com.br,emporiostoreoficial,2000000,19:41:28
sonhodospesoficial.com.br,ERROR_INSTAGRAM,-1,19:41:49
nerdcases.com.br,nerdcases,11000,19:41:56
redutodonerd.com.br,redutodonerd,12000,19:42:19
blueskyinfo.com.br,blueskyinfo,15000,19:42:42
pipes.tv,ERROR_INSTAGRAM,-1,19:42:58
caste.me,ERROR_DOMAIN,-1,19:43:05
lineaalimentos.com.br,lineaalimentos,261000,19:43:07
lojabadu.com.br,ERROR,-1,19:43:23
brasilsorb.com.br,ERROR_INSTAGRAM,-1,19:43:28
bullmachinebrinquedos.com.br,bullmachinebrinquedos,5560,19:43:36
dunacasual.com.br,dunacasualoficial,33000,19:43:53
rapososports.com.br,rapososports,15000,19:44:17
americacap.com.br,americacapshop,82,19:44:39
brascarr.com.br,brascarrpecas,-1,19:45:01
xboys.com.br,xboysmodamasculina,200,19:45:24
apartamento03.com.br,apartamento03,95000,19:45:47
lojasantuarionacional.com.br,lojaoficialsantuario,38000,19:46:14
conscienciajeans.com.br,conscienciajeans,583000,19:46:34
vitoriaarts.com.br,ERROR,-1,19:46:59
amotakeanap.com.br,amotakeanap,44000,19:47:07
coleteria.com.br,coleteria,-1,19:47:25
doisirmaoskitcompra.com.br,doisirmaoskitcompra,2835,19:47:43
belavidanatural.com.br,ERROR_INSTAGRAM,-1,19:48:09
madamerivas.com.br,madamerivas,12000,19:48:17
enjal.com.br,ERROR_INSTAGRAM,-1,19:48:43
arply.com.br,arplyfiltros,591,19:48:51
griferuniformes.com.br,uniformesgrifer,8244,19:49:13
upeletronicos.com.br,_upeletronicos,128,19:49:35
coqueluchecasa.com.br,coqueluchecasa,-1,19:49:59
intertruckssolucoes.com.br,intertrucks,853,19:50:22
naturalebrasil.com.br,naturale.oficial,44,19:50:46
islabolsas.com.br,isla_oficial,254000,19:51:07
biavieira.com.br,biavieiraacessorios,4363,19:51:29
dogbakery.com.br,pupcake,4679,19:51:52
silkgra.com.br,silk_gra,1371,19:52:09
hospitalardistribuidora.com.br,hospitalardistribuidora,3304,19:52:31
helianalages.com.br,HelianaLages,17000,19:52:54
mixwell.com.br,mixwellstore,3833,19:53:18
livrariaevangelicaonline.com.br,livrariaevangelicaonline,16000,19:53:41
espacosantahelena.com.br,ERROR,-1,19:54:06
brasilsupermercadosonline.com.br,ERROR,-1,19:54:08
pupyzogaib.com.br,ERROR_DOMAIN,-1,19:54:14
monizstore.com.br,monizstore,51,19:54:22
mapmoldes.com.br,ERROR,-1,19:54:47
kitsderobotica.com.br,modelix_robotics,6813,19:54:54
offboardshop.com.br,offboardshop,24000,19:55:16
babyfashionfun.com.br,babyfashionfun,32000,19:55:39
cabralesousa.com.br,ERROR,-1,19:55:54
carpiph.com.br,carpicosmeticos,6853,19:55:59
boalanterna.com.br,boa_lanterna,5607,19:56:22
bicicletariaaquarios.com.br,bicicletariaaquarios,-1,19:56:45
musicalpiramboia.com.br,ERROR_INSTAGRAM,-1,19:57:06
lojafolhaverde.com.br,lojafolhaverde.com.br,20000,19:57:13
pedrogames.com.br,pedrogamespederneiras,2180,19:57:36
toystorebrasil.com.br,toystorebr,5007,19:57:55
vitrine79.com.br,ERROR,-1,19:58:20
agrimaquinas.net,agrimaquinasnh,6399,19:58:28
acreimport.com,ERROR,-1,19:59:03
adornpiercing.com,keillapiercer,3978,19:59:06
adorocasa.com,ERROR_INSTAGRAM,-1,19:59:22
aduboliquido.com,ERROR,-1,19:59:28
akitendtudo.com,ERROR,-1,19:59:29
amocabelocosmeticos.com,amocabelocosmeticos,3797,19:59:37
amparoscoffee.com,amparoscoffee,1818,20:00:00
artecomics.com,ERROR,-1,20:00:23
bagbreak.com,bagbreak,11000,20:00:31
barbudus.com,barbuduspontocom,1435,20:00:53
benditapraia.com,usebenditapraia,219,20:01:17
boraficarlinda.com,ERROR_INSTAGRAM,-1,20:01:38
botamasculina.com,ERROR_DOMAIN,-1,20:01:44
branchstack.com,ERROR_INSTAGRAM,-1,20:01:46
brandlessbasic.com,ERROR_INSTAGRAM,-1,20:01:52
canildocacador.com,ERROR_DOMAIN,-1,20:01:58
casanarvore.com,casa.na.arvore,17000,20:02:06
ciasaudavel.com,ciasaudavelprodutosnaturais,749,20:02:28
cozinhamix.com,ERROR,-1,20:02:54
distribuidorasr.com,ERROR_DOMAIN,-1,20:03:05
doidasporsapatilhas.com,ERROR_DOMAIN,-1,20:03:11
doisporquatro.com,ERROR_INSTAGRAM,-1,20:03:18
efraimmoveis.com,lojaefraimmoveis?igshid=1jdzmrg6r7k1e,8803,20:03:26
epccosmeticos.com,encomendou.pagou.chegou,-1,20:03:49
estilomotors.com,estilomotors,75000,20:04:17
fcfitbolsas.com,fcfit.bolsas,2752,20:04:40
feyamin.com,ERROR_DOMAIN,-1,20:04:57
fridalacos.com,ERROR,-1,20:05:02
g2rstore.com,ERROR,-1,20:05:09
gelostore.com,ERROR,-1,20:05:10
gemmabrazil.com,ERROR,-1,20:05:10
gmsuplementos.com,gmsuplementos,8651,20:05:18
helllane.com,ERROR_DOMAIN,-1,20:05:39
imperiosemijoias.com,semijoiasimperio,3589,20:05:49
import2001.com,ERROR_INSTAGRAM,-1,20:06:16
lojasagromaq.com,ERROR_INSTAGRAM,-1,20:06:22
lojamiosotisart.com,miosotisart,18000,20:06:31
lojadocacador.com,canildocacador,126000,20:06:55
lojadabruna.com,lojadabrunaa,262000,20:07:13
lojacamilaalmeida.com,camilaalmeidabeachwear,110000,20:07:37
logobom.com,logobom,293,20:08:02
mabellemakeup.com,mabellemakeup,-1,20:08:21
meigodetalhe.com,meigodetalhe,1235,20:08:44
mimatsui.com,ERROR_DOMAIN,-1,20:09:05
miriamvenancio.com,ERROR,-1,20:09:15
mpscomercial.com,mps.comercial,350,20:09:24
mundodovapor.com,mundodovapor_ofc,78,20:09:46
mundialoutlet.com,ERROR,-1,20:10:11
muydahora.com,muydahora,9750,20:10:20
ninhourbano.com,ERROR,-1,20:10:45
oatirador.com,lojaoatirador,11000,20:10:53
ourodaterra.com,ouro_daterra,4795,20:11:16
plugcompre.com,ERROR_INSTAGRAM,-1,20:11:38
proozonioterapia.com,proozonioterapia,-1,20:11:45
reidaimportacao.com,ERROR,-1,20:12:11
sahfruss.com,ERROR,-1,20:12:21
sapatenismasculino.com,loja.comfortshoes,-1,20:12:30
sjdistribuidora.com,sjdistribuidorasp,322,20:12:49
sorrisodemaria.com,sorrisodemaria.loja,6894,20:13:12
soubasic.com,eusoubasic,310,20:13:34
srdrums.com,reidoscajons,1277,20:13:58
stilozen.com,ERROR_DOMAIN,-1,20:14:14
thabataalexandre.com,ERROR_INSTAGRAM,-1,20:14:20
tocadoscoelhos.com,ERROR,-1,20:14:31
tryitimportados.com,TRYITIMPORTADOS,64000,20:14:38
tullejour.com,tullejour,14000,20:15:02
uaudigital.com,uaudigital.br,5185,20:15:25
vetimport.com,ERROR_INSTAGRAM,-1,20:15:46
vestobrasil.com,ERROR_INSTAGRAM,-1,20:15:47
victorybrasil.com,victorysportsbrasil,780,20:15:54
vinhosequeijos.com,ERROR,-1,20:16:23
ellaintima.com.br,ella_intima,7259,20:16:31
maluliarmarinhos.com.br,maluliarmarinhos,86000,20:16:54
mimeria.com.br,lojamimeria,668000,20:17:14
rosesementes.com.br,rosegarden_seeds,1946,20:17:37
brewmetal.com.br,brewmetal,2650,20:17:59
feldensjoias.com.br,ERROR_INSTAGRAM,-1,20:18:21
arenababy.com.br,arenababy?igshid=YmMyMTA2M2Y=,74000,20:18:26
skinainformatica.com.br,ERROR_INSTAGRAM,-1,20:18:47
elembrancas.com.br,elembrancas,20000,20:18:55
lojaidealconvites.com.br,ERROR,-1,20:19:20
sejacereja.com.br,sejacerejaoficial,5367,20:19:28
amazoniaflora.com.br,ERROR,-1,20:19:53
liliokpisboutique.com.br,liliokpisbabyboutique,-1,20:20:01
panelageek.com.br,ERROR_DOMAIN,-1,20:20:22
cellpremiumexpress.com.br,ERROR_DOMAIN,-1,20:20:28
lojawoodstock.com.br,ERROR_DOMAIN,-1,20:20:34
impersolucoes.com.br,impersolucoes,365,20:20:41
gravadordedvd.com.br,ERROR,-1,20:21:06
brejabox.com.br,brejabox,3657,20:21:14
odontoxique.com.br,odontoxique,1659,20:21:37
arduinolandia.com.br,ERROR_INSTAGRAM,-1,20:21:58
dragsterturbo.com.br,ERROR_INSTAGRAM,-1,20:22:05
zaboshop.com.br,oculoszabo,2871,20:22:12
originallecapas.com.br,ERROR_DOMAIN,-1,20:22:33
lojadabela.com.br,bela_center_cosmeticos,3121,20:22:42
houseria.com.br,ERROR_INSTAGRAM,-1,20:23:04
lojatrinity.com.br,ERROR_DOMAIN,-1,20:23:10
esacola.com.br,e_sacola,212,20:23:18
lojasmilla.com.br,lojasmillaoficial,30000,20:23:41
makrofarma.com.br,makrofarma,381,20:23:57
theburlesque.com.br,burlesque_official,103000,20:24:16
facialfarmacia.com.br,,-1,20:24:39
lojadaautomacao.com.br,lojadaautomacao,2955,20:25:01
vitrinedocowboy.com.br,vitrinedocowboy,15000,20:25:25
umbandanopeito.com.br,umbandanopeito,70000,20:25:49
letiti.com.br,letitibaby,2439,20:26:13
pontodaluta.com.br,ERROR_INSTAGRAM,-1,20:26:34
wefitstore.com.br,wefit_store,76000,20:26:42
fonteparagatinhosecia.com.br,fonteparagatinhosecia,715,20:27:05
lojaflockcolor.com.br,flockcolor,4445,20:27:28
feeton.com.br,feeton.brasil,-1,20:27:51
barbaraebelacosmeticos.com.br,barbaraebelacosmeticos,-1,20:28:13
blincaskate.com.br,blincaskate,9550,20:28:36
santoswell.com.br,ERROR_DOMAIN,-1,20:28:57
selariagarcia.com.br,garciaselaria,1785,20:29:05
adaoefilhos.com.br,ERROR_INSTAGRAM,-1,20:29:26
iluminim.com.br,iluminimled,136000,20:29:34
cicloviabicicletas.com.br,cicloviabicicletas,34000,20:29:54
allpartsnet.com.br,allpartsnet,41000,20:30:16
casadamobilete.com.br,ERROR_INSTAGRAM,-1,20:30:33
mundotupperware.com.br,wareshopbrasil,701000,20:30:40
adrstore.com.br,ERROR_DOMAIN,-1,20:31:01
shoppingdascabines.com.br,shopping_das_cabines,-1,20:31:08
nossafrotaalugueldecarros.com.br,ERROR_INSTAGRAM,-1,20:31:24
arterotika.com.br,ERROR_DOMAIN,-1,20:31:30
lojalodore.com.br,lodoreparfum,1598,20:31:37
lojacidadeimperial.com.br,lojacidadeimperial,3291,20:31:55
allfenas.com.br,allfenas,28000,20:32:18
mundialreguas.com.br,mundialreguas,16000,20:32:40
editorafigurati.com.br,figuratioficial,10000,20:33:03
welovenx.com.br,welovenx,93000,20:33:26
manahprodutosnaturais.com.br,manahprodutosnaturais,6041,20:33:48
sdeshop.com.br,ERROR_DOMAIN,-1,20:34:09
modalavertu.com.br,modalavertu,-1,20:34:18
unevie.com.br,uneviecosmeticos,33000,20:34:41
lojalobov.com.br,ERROR_INSTAGRAM,-1,20:35:03
maxior.com.br,maxiorjoias,25000,20:35:06
fiosecreto.com.br,fiosecreto,137000,20:35:30
jrdpolostore.com.br,jrdpolostore,141,20:35:52
atacadosaopaulo.com.br,atacado.saopaulo,61000,20:36:12
vestgrande.com.br,vestgrande,68000,20:36:35
boxfm.com.br,box.forman,1751,20:36:58
centraldrone.com.br,centraldrone,1586,20:37:21
wapstore.com.br,wap.store.plataforma,389,20:37:39
mizurinipesca.com.br,mizurini_pesca,149,20:37:56
almanati.com.br,almanatibr,79000,20:38:20
umidoresparacharutos.com.br,umidoresparacharutos,1073,20:38:44
brasilkey.com.br,bestkey.oficial,-1,20:39:07
mcdiafeliz.org.br,institutoronald,18000,20:39:33
studio4pgc.com.br,studio4pgc,263,20:39:56
disarsz.com.br,disarszescapamentos,3213,20:40:15
hexiseditora.com.br,ERROR_INSTAGRAM,-1,20:40:32
gizt.com.br,giztshop,1806,20:40:40
med-sinal.com.br,medsinaloficial,3349,20:41:03
estilo4olhos.com.br,estilo4olhos,107000,20:41:29
lojazyba.com.br,zybacafe,483,20:41:51
livrariaaparecida.com.br,livrariaaparecida,12000,20:42:15
chuveiraodastintas.com.br,chuveiraodastintas,2817,20:42:38
hd4x4.com.br,HD4x4,10000,20:43:02
atacadodoesmalte.com.br,atacadodoesmalte,44000,20:43:25
opscacheou.com.br,ERROR,-1,20:43:50
archneer.com,archneer,30000,20:43:58
araraazulstore.com,araraazulstore,48000,20:44:21
atosdata.com,ERROR,-1,20:44:37
bullgamers.com,ERROR,-1,20:44:47
casabelamoveis.com,ERROR_DOMAIN,-1,20:44:52
cherryimports.com,ERROR_DOMAIN,-1,20:44:58
comecao.com,comecaosc,2602,20:45:07
etitecsolucoes.com,etitec.solucoes,2873,20:45:29
fasciniumconfeccoes.com,fasciniun_fitness,5603,20:45:54
farmaciaefetiva.com,farmaciaefetiva,768,20:46:18
graficacreativecolor.com,graficacreativecolor,641,20:46:42
gsilpapeis.com,ERROR_INSTAGRAM,-1,20:46:58
huzzerag.com,huzzerag,-1,20:47:07
josianealice.com,ERROR_INSTAGRAM,-1,20:47:28
livrariarouxinol.com,ERROR,-1,20:47:29
lojalana.com,ERROR_INSTAGRAM,-1,20:47:31
printheo.com,useprintheo,1475,20:47:39
solicencas.com,ERROR,-1,20:47:54
sportlinestore.com,sportlinestore.outlet,6306,20:48:04
thothstore.com,ERROR,-1,20:48:29
tsants.com,ERROR_DOMAIN,-1,20:48:31
xtremeshootingbr.com,ERROR,-1,20:48:33
lojacr.net,lojac.r,2003,20:48:46
inbee.org,inbeetech,70,20:49:10
dermobeleza.com.br,dermo_beleza,1067,20:49:33
oargonauta.com.br,o_argonauta,242,20:49:56
soedral.com.br,soedral,679,20:50:19
smarthint.co,smarthintoficial,14000,20:50:38
gregometal.com.br,grego_metal,1455,20:51:02
lojambee.com.br,mbeemel,74000,20:51:26
hfgames.com.br,loja.hfgames,802,20:51:50
catlandlojinha.com.br,catlandrescue,91000,20:52:13
artgeek.com.br,artgeekoficial,26000,20:52:37
oitavoato.com.br,oitavoato,575,20:53:00
jamper.rio,usejamper,12000,20:53:23
bazar.work,ERROR_INSTAGRAM,-1,20:53:44
seja.fit,ERROR_INSTAGRAM,-1,20:53:46
demetra.jewelry,demetra.jewelry,5550,20:53:54
dab.dog,dabdogoficial,18000,20:54:18
tnb.studio,ERROR_INSTAGRAM,-1,20:54:36
racao.pet,ERROR,-1,20:54:46
mimo.pet,_mimooficial,28000,20:54:50
master.link,ERROR_INSTAGRAM,-1,20:55:11
imports.tech,ERROR_INSTAGRAM,-1,20:55:18
print3d.tech,ERROR,-1,20:55:34
worldshopping.xyz,ERROR_INSTAGRAM,-1,20:55:36
viaclassic.com.br,viaclassic,5797,20:55:44
miccafigueiredo.com.br,miccafigueiredo,30000,20:56:11
royalsfeet.com.br,#,-1,20:56:32
fulanitasdetal.com.br,fulanitasdetal,4773,20:56:56
zasloja.com.br,zasloja,71000,20:57:19
naturalmania.com.br,naturalmaniaofiicial,-1,20:57:42
hdrei.com.br,ssdrei,404,20:58:08
larababykids.com.br,larababykids,6826,20:58:31
apps-kits.com.br,appsarquivosepastas,123,20:58:53
casadaacessibilidade.com.br,casadaacessibilidade,1390,20:59:17
frufruta.com.br,ERROR_DOMAIN,-1,20:59:35
dianiembalagens.com.br,ERROR_INSTAGRAM,-1,20:59:43
lukk.com.br,lukkbrasil,8967,20:59:46
wsmultibrand.com.br,wsmultibrand,129000,21:00:10
brincasa.com.br,lojasbrincasa,40000,21:00:31
lilipersonalizados.com.br,ERROR_DOMAIN,-1,21:00:52
a2officemoveis.com.br,ERROR_INSTAGRAM,-1,21:00:58
mribeiroinformatica.com.br,mribeiroinformatica,434,21:01:01
tek3d.com.br,ERROR_INSTAGRAM,-1,21:01:22
opticadifiori.com.br,ERROR_DOMAIN,-1,21:01:28
piubol.com.br,ERROR_DOMAIN,-1,21:01:34
lojaecovaso.com.br,ecovaso_,3689,21:01:37
lojaduracril.com.br,duracril,226000,21:01:57
proaquarista.com.br,proaquarista,2637,21:02:22
livrarianoah.com.br,noahlivraria,-1,21:02:46
lithuambar.com.br,colar_de_ambar_lithuambar,29000,21:03:09
